// Column 1: Batch Header BSB
// Column 2: Customer Name
// Column 3: Customer Code
// Column 4: NAB Client Number
// Column 5: Remittance validation Category
// Column 6: Locked Box Type i.e. Singles/Multis ...
// Column 7: Locked Box Type Code
// Column 8: Credit Note Flag
// Column 9: OCR settings for this particular customer
// Column 10: Credit note flag required

991207,991207 Trustee of St Vincent's Hospital Sydney (NSW),LSV5,004357,Standard,Multis,MLT,0,Font:OCRB^Width:200^Height:10^VerticalCenter:12^Right:5^Set:once,0
991207,991207 Trustee of St Vincent's Hospital Sydney (NSW),LSV5,004357,Standard,Cheque Only,CHO,0,Font:OCRB^Width:200^Height:10^VerticalCenter:12^Right:5^Set:once,0

991202,991202 MLC Limited Cards (NSW),LML2,002521,Standard,Remittance Only (Credit Cards),RMO,0,Font:OCRB^Width:180^Height:10^VerticalCenter:10^Right:5^Set:once,0

991002,991002 National Credit Card Payments (VIC),LNC1,000002,NCCP,Singles,SIN,0,Font:OCRB^Width:235^Height:10^VerticalCenter:8^Right:5^Set:once,0
991002,991002 National Credit Card Payments (VIC),LNC1,000002,NCCP,Multis,MLT,0,Font:OCRB^Width:235^Height:10^VerticalCenter:8^Right:5^Set:once,0
991002,991002 National Credit Card Payments (VIC),LNC1,000002,NCCP,Cheque Only,CHO,0,Font:OCRB^Width:235^Height:10^VerticalCenter:8^Right:5^Set:once,0

991302,991302 RDNS Homecare - Cards (VIC),LRD3,001625,RDNS,Remittance Only (Credit Cards),RMO,0,Font:OCRB^Width:200^Height:10^VerticalCenter:8^Right:5^Set:once,0

991317,991317 Royal District Nursing Services Limited - Cards (VIC),LRD4,006563,RDNS,Remittance Only (Credit Cards),RMO,0,Font:OCRB^Width:200^Height:10^VerticalCenter:8^Right:5^Set:once,0


